Period,Area,Measure,Category,Unit,Value,MAD,Marker
2020,E07000193,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,33.83,-0.007291792,
2020,E07000194,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,29.79,-0.743762783,
2020,E07000195,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,29.56,-0.785690587,
2020,E07000196,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.33,-0.280733992,
2020,E07000197,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.71,-0.393756768,
2020,E07000198,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,27.29,-1.199499783,
2020,E07000199,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.87,-0.3645896,
2020,E07000200,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,34.6,0.133075204,
2020,E07000202,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,38.23,0.794805327,
2020,E07000203,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.77,-0.38281908,
2020,E07000207,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,68.77,6.362088515,
2020,E07000208,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,34.5,0.114845724,
2020,E07000209,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,39.39,1.006267295,
2020,E07000210,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,52.43,3.383391485,
2020,E07000211,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,50.89,3.102657494,
2020,E07000212,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,65.01,5.676660068,
2020,E07000213,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,47.76,2.53207477,
2020,E07000214,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,45.62,2.141963898,
2020,E07000215,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.5,-0.614333476,
2020,E07000216,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,36.67,0.51042544,
2020,E07000217,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,38.43,0.831264287,
2020,E07000218,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,37.82,0.720064459,
2020,E07000219,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,28.91,-0.904182207,
2020,E07000220,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,35.43,0.284379888,
2020,E07000221,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,40.19,1.152103135,
2020,E07000222,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,43.83,1.815656207,
2020,E07000223,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.74,-0.570582724,
2020,E07000224,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.86,-0.548707348,
2020,E07000225,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.29,-0.288025784,
2020,E07000226,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,36.73,0.521363128,
2020,E07000227,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,34.57,0.12760636,
2020,E07000228,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,34.1,0.041927804,
2020,E07000229,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,52.05,3.314119461,
2020,E07000234,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,35.49,0.295317576,
2020,E07000235,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,34.28,0.074740868,
2020,E07000236,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.87,-0.1822948,
2020,E07000237,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,36.56,0.490373012,
2020,E07000238,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.09,-0.324484744,
2020,E07000239,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,23.85,-1.826593895,
2020,E07000240,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,34.9,0.187763644,
2020,E07000241,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,37.5,0.661730123,
2020,E07000242,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.24,-0.661730123,
2020,E07000243,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,33.78,-0.016406532,
2020,E07000244,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,33.64,-0.041927804,
2020,E07000245,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,35.87,0.3645896,
2020,E07000246,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,27.85,-1.097414695,
2020,E08000001,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.14,-0.497664804,
2020,E08000002,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.55,-0.605218736,
2020,E08000003,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,36.04,0.395579716,
2020,E08000004,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.75,-0.568759776,
2020,E08000005,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.17,-0.674490759,
2020,E08000006,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,38.38,0.822149547,
2020,E08000007,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.87,-0.3645896,
2020,E08000008,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.09,-0.506779544,
2020,E08000009,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,38.1,0.771107003,
2020,E08000010,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.09,-0.689074343,
2020,E08000011,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,33.41,-0.083855608,
2020,E08000012,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.57,-0.23698324,
2020,E08000013,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,26.44,-1.354450363,
2020,E08000014,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.23,-0.298963472,
2020,E08000015,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.5,-0.432038676,
2020,E08000016,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,28.15,-1.042726255,
2020,E08000017,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,28.43,-0.991683711,
2020,E08000018,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,28.3,-1.015382035,
2020,E08000019,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,31.77,-0.38281908,
2020,E08000021,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.87,-0.1822948,
2020,E08000022,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,35.11,0.226045552,
2020,E08000023,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,28.19,-1.035434463,
2020,E08000024,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,38.24,0.796628275,
2020,E08000025,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.12,-0.3190159,
2020,E08000026,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,37.48,0.658084227,
2020,E08000027,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.66,-0.585166308,
2020,E08000028,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.76,-0.202347228,
2020,E08000029,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,46.31,2.26774731,
2020,E08000030,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,28.66,-0.949755907,
2020,E08000031,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.24,-0.661730123,
2020,E08000032,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,29.99,-0.707303823,
2020,E08000033,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,35.83,0.357297808,
2020,E08000034,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,29.29,-0.834910183,
2020,E08000035,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,34.72,0.15495058,
2020,E08000036,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,32.16,-0.311724108,
2020,E08000037,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,30.51,-0.612510528,
2020,E09000001,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,70.09,6.602717651,
2020,E09000002,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,35.92,0.37370434,
2020,E09000003,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,40.31,1.173978511,
2020,E09000004,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,51.43,3.201096686,
2020,E09000005,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,40.68,1.241427587,
2020,E09000006,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,42.93,1.651590887,
2020,E09000007,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,51.82,3.272191657,
2020,E09000008,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,49.67,2.880257838,
2020,E09000009,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,42.62,1.595079499,
2020,E09000010,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,43.31,1.720862911,
2020,E09000011,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,38.6,0.862254403,
2020,E09000012,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,38.21,0.791159431,
2020,E09000013,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,46.4,2.284153842,
2020,E09000014,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,33.09,-0.142189944,
2020,E09000015,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,41.08,1.314345507,
2020,E09000016,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,40.94,1.288824235,
2020,E09000017,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,47.19,2.428166734,
2020,E09000018,gross-value-added-per-hour-worked,boosting-productivity-pay-jobs-and-living-standards-by-growing-the-private-sector,ps,61.78,5.087847864,
