Period,Area,Indicator,Category,Measure Type,Unit,Value,MAD,Marker
2020,E07000212,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,65.01,5.676660068,
2020,E07000213,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,47.76,2.53207477,
2020,E07000214,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,45.62,2.141963898,
2020,E07000215,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.5,-0.614333476,
2020,E07000216,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,36.67,0.51042544,
2020,E07000217,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,38.43,0.831264287,
2020,E07000218,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,37.82,0.720064459,
2020,E07000219,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,28.91,-0.904182207,
2020,E07000220,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,35.43,0.284379888,
2020,E07000221,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,40.19,1.152103135,
2020,E07000222,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,43.83,1.815656207,
2020,E07000223,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.74,-0.570582724,
2020,E07000224,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.86,-0.548707348,
2020,E07000225,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.29,-0.288025784,
2020,E07000226,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,36.73,0.521363128,
2020,E07000227,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,34.57,0.12760636,
2020,E07000228,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,34.1,0.041927804,
2020,E07000229,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,52.05,3.314119461,
2020,E07000234,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,35.49,0.295317576,
2020,E07000235,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,34.28,0.074740868,
2020,E07000236,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.87,-0.1822948,
2020,E07000237,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,36.56,0.490373012,
2020,E07000238,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.09,-0.324484744,
2020,E07000239,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,23.85,-1.826593895,
2020,E07000240,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,34.9,0.187763644,
2020,E07000241,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,37.5,0.661730123,
2020,E07000242,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.24,-0.661730123,
2020,E07000243,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,33.78,-0.016406532,
2020,E07000244,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,33.64,-0.041927804,
2020,E07000245,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,35.87,0.3645896,
2020,E07000246,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,27.85,-1.097414695,
2020,E08000001,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,31.14,-0.497664804,
2020,E08000002,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.55,-0.605218736,
2020,E08000003,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,36.04,0.395579716,
2020,E08000004,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.75,-0.568759776,
2020,E08000005,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.17,-0.674490759,
2020,E08000006,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,38.38,0.822149547,
2020,E08000007,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,31.87,-0.3645896,
2020,E08000008,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,31.09,-0.506779544,
2020,E08000009,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,38.1,0.771107003,
2020,E08000010,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.09,-0.689074343,
2020,E08000011,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,33.41,-0.083855608,
2020,E08000012,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.57,-0.23698324,
2020,E08000013,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,26.44,-1.354450363,
2020,E08000014,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.23,-0.298963472,
2020,E08000015,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,31.5,-0.432038676,
2020,E08000016,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,28.15,-1.042726255,
2020,E08000017,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,28.43,-0.991683711,
2020,E08000018,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,28.3,-1.015382035,
2020,E08000019,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,31.77,-0.38281908,
2020,E08000021,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.87,-0.1822948,
2020,E08000022,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,35.11,0.226045552,
2020,E08000023,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,28.19,-1.035434463,
2020,E08000024,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,38.24,0.796628275,
2020,E08000025,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.12,-0.3190159,
2020,E08000026,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,37.48,0.658084227,
2020,E08000027,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.66,-0.585166308,
2020,E08000028,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,32.76,-0.202347228,
2020,E08000029,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,46.31,2.26774731,
2020,E08000030,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,28.66,-0.949755907,
2020,E08000031,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,30.24,-0.661730123,
2020,E08000032,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,29.99,-0.707303823,
2020,E08000033,Gross Value Added per hour worked,"Boosting productivity, pay, jobs and living standards by growing the private sector",Pounds,£,35.83,0.357297808,
