Period,Area,Mission,Category,Indicator,Observation
2012,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14150.0
2013,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14279.0
2014,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14680.0
2015,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15161.0
2016,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15304.0
2017,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15631.0
2018,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16411.0
2019,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16332.0
2020,E06000001,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16627.0
1997,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8845.0
1998,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8508.0
1999,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8969.0
2000,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9525.0
2001,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9950.0
2002,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9997.0
2003,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10174.0
2004,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10716.0
2005,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11156.0
2006,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11610.0
2007,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11812.0
2008,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12072.0
2009,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12708.0
2010,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12735.0
2011,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12958.0
2012,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13657.0
2013,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13867.0
2014,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14443.0
2015,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14868.0
2016,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14837.0
2017,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15071.0
2018,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15731.0
2019,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16120.0
2020,E06000002,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16496.0
1997,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10264.0
1998,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10375.0
1999,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10916.0
2000,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11668.0
2001,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12081.0
2002,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12284.0
2003,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12794.0
2004,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13206.0
2005,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13507.0
2006,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14358.0
2007,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14729.0
2008,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15603.0
2009,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16524.0
2010,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16505.0
2011,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16663.0
2012,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17276.0
2013,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17739.0
2014,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18019.0
2015,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18748.0
2016,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19026.0
2017,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19466.0
2018,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20016.0
2019,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20382.0
2020,E06000057,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20285.0
1997,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9084.0
1998,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8771.0
1999,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9276.0
2000,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9904.0
2001,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10342.0
2002,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10391.0
2003,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10616.0
2004,E06000003,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10970.0
